Age,Gender,AnnualIncome,NumberOfPurchases,ProductCategory,TimeSpentOnWebsite,LoyaltyProgram,DiscountsAvailed,PurchaseStatus
36.0,Female,130992.03982160673,16.0,Beauty,50.00751011647927,No,1,Yes
67.0,Female,119033.76487910064,12.0,Electronics,41.7200931656556,No,2,No
21.0,Female,38492.41792933551,15.0,Electronics,30.14476979927109,Yes,2,Yes
64.0,Male,35098.06482606833,7.0,Sports,12.47334763175651,No,5,No
23.0,Female,21434.064375724138,18.0,Beauty,52.30737100620344,No,2,No
54.0,Female,66425.75070906537,3.0,Sports,40.20258876850232,No,0,No
64.0,Female,74941.7956117692,2.0,Beauty,49.6318111694496,Yes,2,No
50.0,Male,137836.86893477343,9.0,Home Goods,54.02139439160717,No,1,No
62.0,Male,76169.99478274549,12.0,Beauty,10.731107584311133,No,4,No
32.0,Female,143039.34670955272,12.0,Home Goods,36.29306249637319,No,2,Yes
66.0,Male,130794.3036708536,16.0,Beauty,23.61988395428791,Yes,4,Yes
19.0,Male,149570.59100088698,19.0,Home Goods,21.76385647317483,No,2,No
64.0,Female,146645.27769612643,15.0,Clothing,49.29700059201337,No,2,No
54.0,Female,66425.75070906537,3.0,Sports,40.20258876850232,No,0,No
21.0,Male,71115.37613362989,10.0,Clothing,36.259178265015166,No,4,Yes
52.0,Male,87393.04285287653,2.0,Sports,46.699752907287525,No,2,No
65.0,Female,141786.92006430193,11.0,Sports,56.08124690439468,No,1,No
40.0,Male,91234.73356658008,10.0,Clothing,50.46557864743921,No,1,No
29.0,Male,,6.0,Electronics,48.75622181930608,No,5,Yes
62.0,Male,89021.8981935722,3.0,Beauty,30.679581105864266,Yes,3,Yes
25.0,Female,63184.8343050286,16.0,Electronics,9.158707230880117,No,0,No
25.0,Male,79539.44867046429,1.0,Sports,4.368590870083152,No,2,No
47.0,Female,125446.09009135122,4.0,Electronics,16.096479907920553,No,5,No
31.0,Male,59425.76918378742,8.0,Beauty,44.47276088933874,No,3,Yes
50.0,Male,64894.45379183542,18.0,Sports,26.483193337603897,Yes,1,No
32.0,Male,144744.96376173434,18.0,Clothing,58.02697619475345,No,5,Yes
66.0,Male,59379.04474831504,10.0,Electronics,32.29502899930732,No,1,No
41.0,Female,27356.13529907303,15.0,Sports,39.25883993670465,Yes,4,Yes
56.0,Male,29322.54555019463,16.0,Sports,44.93122158182148,No,2,No
46.0,Male,142940.7591100367,12.0,Sports,22.60067395779632,Yes,3,Yes
40.0,Female,61115.11946480988,11.0,Clothing,3.121979616591356,No,3,No
49.0,Female,138198.62676200282,19.0,Electronics,58.12432161091142,No,1,No
21.0,Male,119595.0712634262,14.0,Electronics,44.35094686996532,Yes,4,Yes
64.0,Male,103828.2385229008,12.0,Sports,53.00320960707175,Yes,2,Yes
58.0,Male,115925.0480284988,16.0,Home Goods,4.154064043684271,No,2,No
53.0,Male,55997.58335911516,17.0,Home Goods,,Yes,1,No
47.0,Female,41550.69022122584,12.0,Sports,55.578808830376246,No,1,No
39.0,Male,59512.526593153554,0.0,Sports,9.735525809840947,No,5,No
37.0,Male,105404.17031472814,1.0,Sports,27.04873147358932,No,4,No
68.0,Female,145254.9013153865,15.0,Clothing,30.607402156890146,Yes,2,Yes
69.0,Female,76790.59133997334,4.0,Home Goods,32.93305465159598,No,1,No
19.0,Male,113383.05279836051,16.0,Home Goods,23.566583174373065,No,1,No
60.0,Male,105455.95268211672,2.0,Sports,44.87254853607645,Yes,1,No
44.0,Male,49607.465693417245,5.0,Sports,13.334429598071104,No,5,No
22.0,Female,106640.19617848864,10.0,Sports,59.81165504805239,No,5,Yes
70.0,Female,44197.666707935234,4.0,Sports,16.593685413651542,Yes,4,No
43.0,Female,131584.4179838857,15.0,Sports,28.294007892161723,No,2,No
63.0,Female,92623.51153855528,13.0,Beauty,55.138441079452114,Yes,1,Yes
42.0,Male,71281.9162141046,9.0,Sports,5.567281567100284,No,0,No
40.0,Female,58549.62556739518,8.0,Sports,21.695879757608417,Yes,0,No
45.0,Female,124468.45960739958,11.0,Sports,2.8492174626731366,No,3,No
36.0,Female,60218.45332216167,1.0,Electronics,15.36817199507264,No,4,No
43.0,Female,54787.04797463629,11.0,Beauty,45.10326526436613,No,3,Yes
62.0,Male,29221.188097390543,14.0,Clothing,39.32303455761597,No,5,No
56.0,Male,147878.26028424376,16.0,Clothing,58.394828397730194,No,2,No
46.0,Male,33178.47668191069,8.0,Beauty,51.180187466646935,Yes,2,No
25.0,Male,117289.96545791008,6.0,Home Goods,48.329977521315534,Yes,5,No
25.0,Male,83421.02571042711,14.0,Clothing,27.003603423971548,Yes,5,Yes
32.0,Female,140405.22889613165,9.0,Clothing,21.015003091203152,Yes,2,Yes
34.0,Male,45300.92653669946,11.0,Beauty,38.28092939556623,No,1,No
19.0,Female,120604.35524492033,12.0,Beauty,11.318152235496896,Yes,1,Yes
50.0,Male,64894.45379183542,18.0,Sports,26.483193337603897,Yes,1,No
62.0,Male,58974.068583480665,3.0,Beauty,29.008546500564563,Yes,3,No
20.0,Male,44443.215500004095,9.0,Home Goods,11.46373033792483,Yes,0,No
52.0,Male,77639.40186929441,20.0,Electronics,43.76243152254478,No,1,No
58.0,Female,109475.6506514308,14.0,Electronics,2.045117185953952,No,1,No
58.0,Male,28497.60048337008,11.0,Home Goods,28.328766742226307,No,0,No
30.0,Female,105378.2882516924,9.0,Sports,5.270974497594311,No,5,Yes
28.0,Male,105716.00988675177,16.0,Electronics,26.48737291634301,No,4,Yes
54.0,Female,60542.30152919482,6.0,Sports,43.42214714661058,No,4,Yes
19.0,Female,24590.47614223108,1.0,Beauty,14.971057541914629,No,5,No
33.0,Male,32750.7355019518,0.0,Beauty,53.69371073802588,No,5,No
60.0,Male,28149.65081084256,10.0,Home Goods,31.93458136206714,Yes,4,Yes
68.0,Male,133531.979061905,3.0,Home Goods,10.591111149953491,No,1,No
41.0,Female,53632.51348020732,15.0,Sports,10.418332649632967,Yes,3,Yes
33.0,Female,139349.95178588957,12.0,Home Goods,55.10752998871898,Yes,0,Yes
34.0,Female,20418.37426855623,9.0,Clothing,54.45995479214512,No,0,No
36.0,Female,64278.54165556792,19.0,Clothing,18.873764905514957,No,0,No
57.0,Male,42634.21359343096,11.0,Electronics,10.75978897557615,No,3,No
67.0,Male,102703.05741207024,19.0,Electronics,11.192648618526384,No,3,No
29.0,Male,21574.10178053537,14.0,Home Goods,45.46949041716565,No,4,Yes
37.0,Male,122360.31347780328,17.0,Beauty,10.067364012627564,Yes,5,No
34.0,Female,68252.41504689158,20.0,Home Goods,46.72982622000804,Yes,1,Yes
53.0,Male,100904.624400242,10.0,Clothing,18.54620659165739,No,4,No
64.0,Male,36992.34897622593,1.0,Beauty,43.52278160957405,No,2,No
22.0,Male,58834.3245665405,10.0,Home Goods,45.03876997058109,No,2,Yes
64.0,Female,100546.43413671784,20.0,Clothing,45.223188289044025,No,2,No
51.0,Female,142554.1614822346,18.0,Beauty,46.263072388494585,No,1,No
39.0,Male,61452.68638174805,11.0,Beauty,50.29687324807874,Yes,1,Yes
56.0,Female,40079.76713903209,0.0,Electronics,9.355417454210416,No,5,No
20.0,Male,31607.638188324483,19.0,Home Goods,38.20280582364252,No,0,No
40.0,Female,75588.17338143385,11.0,Home Goods,2.061299762770872,Yes,1,No
43.0,Male,25706.992543590663,0.0,Clothing,5.297872555166785,No,3,No
61.0,Male,145556.8809499186,13.0,Sports,17.23503663679601,Yes,3,Yes
68.0,Male,147528.35916114907,5.0,Clothing,32.02044986431031,Yes,4,Yes
45.0,Female,148444.67560022694,13.0,Electronics,42.42724914661733,No,1,No
18.0,Male,33697.43989261134,9.0,Clothing,14.7236278667766,No,3,No
28.0,Female,118670.68672785105,19.0,Beauty,56.17435577022065,No,5,Yes
70.0,Female,40803.24174021522,3.0,Beauty,51.067786562028,No,5,No
26.0,Female,84856.43638967245,7.0,Sports,48.1105703328951,No,1,Yes
61.0,Male,118307.769813523,20.0,Beauty,29.54714823196017,No,4,No
69.0,Male,27519.77842813088,6.0,Clothing,39.46021752520875,No,5,No
34.0,Male,133648.92820907285,4.0,Beauty,1.0748165380139243,No,2,No
56.0,Female,95714.94556694204,7.0,Electronics,31.282369769656093,No,2,No
21.0,Female,68691.87531261577,17.0,Home Goods,32.9310221805066,Yes,4,Yes
25.0,Female,76266.080287231,10.0,Electronics,19.039611523230107,No,0,No
47.0,Male,108350.64325556402,16.0,Sports,44.03551147486589,No,4,Yes
32.0,Female,77122.64866027879,14.0,Electronics,8.35228872815836,Yes,1,Yes
53.0,Female,51290.052538225646,2.0,Clothing,13.879883596879225,No,3,No
18.0,Male,96386.16324422225,6.0,Sports,38.915048177444966,No,4,Yes
34.0,Male,37397.68718996011,3.0,Clothing,10.656864160053944,No,5,No
69.0,Female,134136.66165785905,0.0,Clothing,26.768711252977425,No,4,No
26.0,Male,77709.52908582913,1.0,Home Goods,27.406627079970352,Yes,1,Yes
48.0,Male,129003.93839959324,4.0,Sports,53.7567473583777,No,2,No
20.0,Male,127256.42332340807,20.0,Clothing,30.50200101860687,No,3,Yes
28.0,Male,27494.185685873235,11.0,Clothing,45.9842267944069,Yes,0,Yes
22.0,Female,124870.1575603161,0.0,Electronics,4.228136315184757,No,0,No
39.0,Female,71019.5642098324,19.0,Beauty,28.97202247469375,No,1,No
26.0,Female,128438.79761008786,3.0,Sports,7.0714002121780375,No,1,No
41.0,Male,139958.43476674127,18.0,Beauty,32.81227369130434,No,3,Yes
38.0,Male,49299.56484087955,8.0,Beauty,49.249517404775744,No,0,No
48.0,Female,102674.1119312847,3.0,Home Goods,25.017529983359832,No,0,No
69.0,Male,103425.47164881256,3.0,Electronics,40.66728178962483,No,5,No
19.0,Male,54950.95686968516,17.0,Sports,27.7986507661496,No,2,Yes
18.0,Male,37122.953715282165,5.0,Clothing,51.4128499079388,Yes,5,Yes
55.0,Female,65884.60544880635,3.0,Home Goods,38.10351552038501,Yes,3,Yes
50.0,Male,115876.0867296709,10.0,Sports,53.80951699054886,No,4,Yes
28.0,Female,110430.3590445849,6.0,Clothing,42.82889176030288,No,4,Yes
64.0,Male,72557.66714313297,15.0,Beauty,55.609397542226034,Yes,4,Yes
63.0,Male,76497.47491163254,17.0,Electronics,59.621112196333904,No,1,No
44.0,Female,90784.60468350246,15.0,Electronics,46.44349717334252,No,5,Yes
23.0,Female,68006.50012802033,18.0,Electronics,40.55635325166805,No,4,Yes
63.0,Male,23531.764759322778,8.0,Electronics,49.00890597468117,No,2,No
39.0,Female,22203.19643564553,3.0,Electronics,37.358198310506125,No,4,No
68.0,Female,137794.43027722463,4.0,Electronics,41.775246333177215,No,3,No
22.0,Male,69899.05479584733,19.0,Clothing,3.7862677131905342,Yes,0,Yes
20.0,Female,119999.00921895738,12.0,Electronics,12.603366711028128,No,3,Yes
26.0,Female,144157.86649304855,18.0,Electronics,7.185309085153488,No,1,No
18.0,Male,46262.0368923237,19.0,Electronics,32.655010895213444,No,5,Yes
58.0,Male,62665.0579692105,7.0,Beauty,43.18221658955485,No,2,No
27.0,Male,56955.632080577176,3.0,Clothing,50.36705148248336,No,0,No
50.0,Male,46634.56563959264,13.0,Clothing,9.218837983766944,No,2,No
64.0,Female,59812.97070225952,12.0,Electronics,20.700245820066684,No,0,No
37.0,Male,84773.23869424897,2.0,Sports,8.540898817262581,No,2,No
42.0,Male,96535.09787707156,13.0,Clothing,56.91840533989674,No,4,Yes
53.0,Female,83384.25517753996,17.0,Clothing,29.72286450453297,No,5,No
39.0,Female,67538.49727397827,19.0,Clothing,26.848587410964416,No,3,Yes
18.0,Female,54456.03568225052,13.0,Sports,4.271268906526643,Yes,2,Yes
62.0,Male,122297.44021318835,12.0,Electronics,20.01716464369607,No,3,No
26.0,Male,103707.552960347,17.0,Clothing,12.223447918388116,Yes,3,Yes
42.0,Female,100218.64709531415,7.0,Beauty,55.31706006593577,Yes,3,Yes
22.0,Female,114814.82323143951,16.0,Beauty,38.04396573412399,No,0,Yes
30.0,Female,71294.88982769403,2.0,Sports,29.53775856566084,No,3,No
53.0,Male,137989.43033235217,16.0,Electronics,41.22534436951882,No,4,Yes
23.0,Male,88561.95087594792,17.0,Home Goods,57.82255372297035,Yes,4,Yes
39.0,Male,115006.72544749489,9.0,Home Goods,2.665496819391676,Yes,1,Yes
23.0,Male,22485.092275869323,10.0,Home Goods,31.83985778998846,No,3,Yes
58.0,Male,21580.380292060287,7.0,Beauty,7.80877459955008,No,1,No
59.0,Female,52058.4725471432,19.0,Clothing,25.939451602103198,Yes,2,No
31.0,Female,124452.756628595,5.0,Clothing,,Yes,2,No
69.0,Female,53488.93864338384,5.0,Beauty,47.053790823435456,No,0,No
53.0,Male,139699.65910023646,6.0,Clothing,48.71878541836895,No,2,No
41.0,Female,114440.02296469062,12.0,Beauty,6.637987133541778,Yes,3,Yes
25.0,Female,126914.9085768762,15.0,Home Goods,56.5119144741476,No,2,Yes
50.0,Male,149406.87710487028,13.0,Sports,12.504807513740166,Yes,4,Yes
58.0,Female,20175.97134301086,5.0,Clothing,31.687956019296408,Yes,1,No
41.0,Female,30478.196788426205,2.0,Home Goods,36.26031395226512,No,3,No
65.0,Female,102495.71428153948,16.0,Electronics,1.8480041548888808,Yes,0,No
51.0,Male,144345.1817789324,20.0,Beauty,15.949384530930734,Yes,3,Yes
48.0,Female,112211.70770143924,2.0,Electronics,45.11433032677228,Yes,0,No
69.0,Male,84247.618142539,9.0,Sports,48.33270157487173,Yes,2,Yes
30.0,Female,116446.52250463296,12.0,Sports,49.26814593098315,Yes,2,Yes
50.0,Female,88040.81847866764,17.0,Sports,2.455527317888742,No,5,No
44.0,Female,75891.04006071926,19.0,Electronics,12.243986744514435,Yes,5,Yes
41.0,Male,61179.018018778464,11.0,Sports,40.37257913039391,No,5,Yes
68.0,Male,99988.74325907428,7.0,Home Goods,45.98950822875655,No,5,Yes
52.0,Female,142725.47219730171,15.0,Clothing,12.36877458688511,Yes,5,Yes
49.0,Female,87244.97733740922,13.0,Electronics,24.027437285553457,Yes,3,Yes
35.0,Female,132525.02893119177,4.0,Beauty,59.51807575535419,No,3,Yes
20.0,Male,97867.20606303736,6.0,Sports,7.6086910710241344,No,3,Yes
41.0,Female,77725.68739628638,1.0,Home Goods,52.22398147095976,No,3,No
40.0,Female,122134.71035043016,11.0,Sports,37.69686661553857,Yes,0,Yes
49.0,Female,70898.34076311781,12.0,Sports,25.71682421230772,No,4,No
70.0,Female,30423.401830647446,16.0,Sports,1.2336366377164223,Yes,5,No
19.0,Female,132592.4323695199,20.0,Beauty,25.88796029583655,Yes,5,Yes
23.0,Male,142301.98766540404,6.0,Sports,48.59991040787252,No,5,Yes
41.0,Female,65461.419866960445,0.0,Clothing,50.12893103461578,Yes,0,No
35.0,Male,89983.15262324274,11.0,Clothing,38.53188639595587,No,2,No
22.0,Female,58552.78858677099,16.0,Home Goods,23.8698528869451,No,2,No
56.0,Male,61794.441162224655,20.0,Home Goods,53.1083901224929,No,2,No
19.0,Male,49954.16607525549,20.0,Home Goods,6.822428437835316,No,2,No
28.0,Female,66413.81471610158,8.0,Clothing,14.412002193131618,Yes,0,Yes
68.0,Male,74443.13147964099,8.0,Sports,8.388571512096057,No,4,No
48.0,Female,139273.15960715874,8.0,Electronics,6.339282354656138,No,5,No
19.0,Female,100078.10853382328,11.0,Electronics,54.84369658610351,Yes,0,Yes
28.0,Male,28430.967282785885,4.0,Electronics,15.378784502356217,No,3,No
26.0,Male,21484.337849029573,9.0,Beauty,19.582171653206807,Yes,5,Yes
32.0,Female,48084.96372624795,16.0,Electronics,49.19652708074593,Yes,2,Yes
31.0,Male,102732.17812384292,5.0,Beauty,34.37877953818318,No,3,Yes
63.0,Male,124000.4526292786,10.0,Clothing,1.57698343803995,No,3,No
40.0,Male,49200.02953970075,1.0,Sports,6.120194289834439,No,2,No
58.0,Female,103739.39879186908,10.0,Beauty,20.24025734168881,Yes,4,Yes
38.0,Female,57705.9191551168,5.0,Clothing,50.67702815543535,No,4,Yes
65.0,Male,28964.542126334756,10.0,Home Goods,18.168963984315123,Yes,0,No
56.0,Female,65346.66941603231,1.0,Clothing,42.76851402865969,No,3,No
27.0,Male,33327.07532864168,5.0,Beauty,22.436031753087214,No,5,No
42.0,Female,120508.4436094273,20.0,Sports,27.334920186365636,No,3,No
59.0,Female,110170.34747159338,12.0,Electronics,26.141219887376646,No,2,No
31.0,Female,143693.79232298234,9.0,Clothing,5.32504326870947,No,4,No
62.0,Male,79728.07989277826,0.0,Clothing,31.25728638367338,Yes,2,No
68.0,Female,128657.37062836708,15.0,Electronics,35.70047869704629,No,3,Yes
23.0,Male,80098.42293007893,16.0,Beauty,18.668005712121023,Yes,5,Yes
25.0,Female,43949.2291009434,14.0,Sports,51.73650213682114,Yes,4,Yes
52.0,Male,112018.56263986992,11.0,Sports,48.23163020247812,Yes,3,Yes
47.0,Female,58647.802739953375,6.0,Electronics,47.64348560877816,No,5,No
49.0,Male,33246.10311348178,14.0,Clothing,3.37659709730484,Yes,1,Yes
36.0,Male,127701.0089283852,10.0,Clothing,53.35905975439678,No,1,Yes
68.0,Female,137935.35399175787,4.0,Home Goods,40.669349617999465,No,3,No
26.0,Male,109980.97442023717,4.0,Electronics,34.79287144435012,No,2,No
61.0,Male,118307.769813523,20.0,Beauty,29.54714823196017,No,4,No
35.0,Female,89415.77143120929,15.0,Home Goods,1.6225465721381322,No,2,No
24.0,Female,126755.77673152943,6.0,Clothing,16.808622256304027,No,4,Yes
67.0,Female,38456.358668929206,18.0,Clothing,51.33737292321023,No,0,No
34.0,Female,102767.05868173696,12.0,Beauty,57.28226839905812,Yes,5,Yes
30.0,Male,85709.16532835849,5.0,Beauty,10.65337283581075,No,5,No
36.0,Female,135712.6145738951,15.0,Beauty,23.65287352534516,No,5,Yes
64.0,Female,63629.35905507955,18.0,Clothing,23.77985214141157,Yes,4,Yes
27.0,Female,32549.481125407307,19.0,Clothing,19.970447521462106,Yes,3,Yes
34.0,Male,20679.84976057865,15.0,Beauty,25.408655882691797,Yes,4,Yes
20.0,Female,148048.65529831377,15.0,Sports,21.1466949898981,Yes,2,Yes
28.0,Female,20496.589945615804,9.0,Home Goods,36.85345282199785,No,0,No
69.0,Female,74463.21272437181,3.0,Clothing,21.94094085711296,No,2,No
42.0,Female,123123.97555697308,6.0,Electronics,49.27058928654028,No,1,No
50.0,Female,49158.15282705586,13.0,Beauty,32.589386795176594,No,2,No
69.0,Male,32088.78317700718,14.0,Clothing,9.473661306060158,No,1,No
59.0,Male,51043.507479600106,12.0,Clothing,40.66854779092903,Yes,0,Yes
65.0,Male,73442.42833809185,13.0,Clothing,55.866200050371056,No,3,Yes
29.0,Male,111152.08200673376,10.0,Beauty,7.327563176254918,Yes,2,Yes
46.0,Male,94330.40576628188,6.0,Sports,45.6358108663482,Yes,5,Yes
62.0,Male,97786.47295870863,9.0,Home Goods,27.76079576729531,No,1,No
38.0,Female,94558.76368922452,19.0,Clothing,43.90883975669361,No,0,Yes
47.0,Male,78545.62725770364,7.0,Beauty,5.656861447266327,Yes,5,Yes
23.0,Male,51446.12823467559,1.0,Clothing,9.83685076917326,Yes,0,No
37.0,Male,122519.94540741284,5.0,Beauty,21.34141624709257,No,5,No
52.0,Male,25838.46886943006,9.0,Sports,2.019994641038429,Yes,0,No
50.0,Male,100181.86902083036,0.0,Clothing,24.70699405750001,No,3,Yes
48.0,Male,35383.70482004035,10.0,Clothing,53.03655775329584,No,3,No
51.0,Female,85676.88056496296,7.0,Home Goods,8.04748415389286,No,5,No
66.0,Female,77089.47616238728,3.0,Sports,51.09358179153721,Yes,2,No
33.0,Female,33246.01044858176,13.0,Sports,39.84557612724547,No,1,No
69.0,Male,83842.44481981147,15.0,Clothing,28.34953365523413,Yes,5,No
50.0,Male,84002.31240015365,2.0,Home Goods,44.23976972015001,No,2,No
22.0,Male,123245.65306602095,14.0,Beauty,2.093342782065664,No,4,Yes
30.0,Male,58066.864771125416,5.0,Electronics,20.80526163792766,No,2,No
50.0,Male,136032.5695732417,3.0,Clothing,36.50775456934982,No,1,No
65.0,Female,124661.74140443616,11.0,Clothing,14.46178891130344,No,3,No
61.0,Female,39763.23090672425,5.0,Electronics,19.108933305892723,Yes,3,No
70.0,Male,119425.2741173894,4.0,Beauty,45.35588065466813,No,5,No
47.0,Female,61817.09865574132,12.0,Sports,8.696633186673465,Yes,4,Yes
38.0,Female,41703.90153713583,9.0,Beauty,57.627243399825176,No,4,Yes
59.0,Male,69454.6009759831,14.0,Sports,57.93078748860773,No,0,No
59.0,Male,24682.44637788543,4.0,Beauty,45.1082305578671,No,2,No
41.0,Female,102836.19198507644,6.0,Home Goods,,Yes,5,Yes
24.0,Female,69282.2263273517,16.0,Sports,10.995921723501572,No,2,No
45.0,Male,122766.27325573504,16.0,Clothing,38.295223278492365,No,5,Yes
50.0,Female,24369.768023826746,3.0,Beauty,56.15868974671601,No,5,No
43.0,Female,68865.47706895001,14.0,Home Goods,37.5651234150024,Yes,3,Yes
60.0,Male,111906.9433692431,15.0,Sports,9.568276174999694,No,0,No
51.0,Male,49383.769716079965,1.0,Electronics,29.718311852786616,Yes,1,No
64.0,Female,116317.52729976928,8.0,Beauty,50.62533122739333,Yes,3,Yes
31.0,Female,34265.70582807546,7.0,Clothing,16.363783418486598,No,3,No
55.0,Male,74153.55770269799,12.0,Clothing,7.286523585750666,No,5,No
64.0,Female,55242.51298932855,0.0,Home Goods,56.05158153090256,No,5,Yes
32.0,Male,87474.19641684134,13.0,Sports,26.821131856798523,No,5,Yes
45.0,Male,112826.85403915647,3.0,Beauty,24.12788458945976,No,0,No
26.0,Male,75855.38565606155,2.0,Electronics,16.88219462892501,Yes,2,No
22.0,Male,121637.10223484164,2.0,Beauty,7.814846103231505,No,5,No
64.0,Male,22512.59201928813,3.0,Beauty,58.51142076180437,No,3,No
69.0,Female,74463.21272437181,3.0,Clothing,21.94094085711296,No,2,No
52.0,Male,80332.3707289555,4.0,Clothing,52.55388673477296,Yes,5,Yes
20.0,Male,83318.04944646166,2.0,Sports,16.050512537110386,Yes,0,No
61.0,Male,44075.42382277083,18.0,Electronics,55.75283996703348,No,0,No
54.0,Female,105362.03958202388,11.0,Beauty,9.4279085479235,No,1,No
64.0,Female,84680.1807789933,2.0,Home Goods,34.02794760860609,No,1,No
65.0,Female,67090.60741479749,12.0,Clothing,41.6976835914591,No,1,No
23.0,Male,107292.2893267369,10.0,Sports,32.34086176235618,No,0,Yes
18.0,Male,47643.7689282425,15.0,Electronics,7.269688382751354,Yes,5,Yes
19.0,Male,137376.34937495834,12.0,Sports,7.494351850682374,No,3,Yes
20.0,Female,122036.60702449078,17.0,Sports,38.46085407694688,No,3,Yes
36.0,Male,49670.59725418089,19.0,Sports,35.820075645334896,No,2,No
45.0,Female,145322.2629253013,16.0,Beauty,34.37060813713456,No,0,No
20.0,Female,134117.9101597653,10.0,Beauty,31.6936856697375,No,4,Yes
41.0,Female,64051.8844140377,18.0,Electronics,16.152972225785927,Yes,0,No
46.0,Female,108414.54510810644,8.0,Beauty,18.25838620012083,Yes,0,Yes
34.0,Female,134420.37592979305,15.0,Beauty,19.72005004277841,No,3,Yes
41.0,Male,28476.596863863968,2.0,Home Goods,13.809090538723533,No,5,No
36.0,Male,68244.68199591662,19.0,Home Goods,1.5557715023742742,Yes,3,Yes
24.0,Female,76888.40612720096,15.0,Home Goods,39.9629068913537,No,0,Yes
51.0,Male,34832.45203543134,14.0,Home Goods,29.297880707923028,No,0,No
22.0,Female,104911.1627690668,6.0,Electronics,27.393682391331915,No,3,Yes
55.0,Female,127216.620855111,16.0,Clothing,47.92198309381337,Yes,1,No
53.0,Male,20715.753890854707,11.0,Clothing,23.981445530779112,Yes,5,No
24.0,Male,98139.64168403028,11.0,Home Goods,37.69426729164584,No,5,Yes
69.0,Male,126181.33064573268,1.0,Home Goods,4.216201504740693,No,0,No
62.0,Male,25060.89523233677,13.0,Beauty,26.599394860643287,No,3,No
18.0,Female,128120.61567785055,10.0,Beauty,31.984079752586076,No,0,Yes
50.0,Female,39521.97010621542,6.0,Electronics,13.846005081293075,No,2,No
32.0,Female,144193.50924551068,18.0,Electronics,36.533121840258175,No,3,Yes
60.0,Female,122703.95671991796,20.0,Sports,36.57068007372068,No,4,Yes
45.0,Female,120618.87915985912,12.0,Clothing,17.93222116882105,Yes,5,Yes
26.0,Male,21175.000980307985,12.0,Clothing,15.42788613607366,No,5,No
47.0,Female,54762.26362148037,9.0,Beauty,53.36497255585841,Yes,4,Yes
57.0,Female,54355.91421062311,12.0,Home Goods,45.6741580612362,No,4,No
27.0,Male,33327.07532864168,5.0,Beauty,22.436031753087214,No,5,No
49.0,Male,57601.82035644509,7.0,Beauty,19.670820015474,No,5,No
55.0,Female,76809.46513653072,3.0,Sports,31.50337070937281,No,0,No
54.0,Male,122568.07078970314,2.0,Clothing,51.94985137690028,Yes,1,No
52.0,Male,28664.765272889694,16.0,Beauty,47.54669441298389,No,5,No
57.0,Female,31518.05585835024,5.0,Sports,54.70278264303202,No,4,No
49.0,Female,70898.34076311781,12.0,Sports,25.71682421230772,No,4,No
58.0,Female,81820.98487328747,14.0,Home Goods,55.25845957365638,No,0,No
41.0,Female,27551.95377044547,14.0,Sports,7.884658076218089,No,2,No
57.0,Female,50546.54264947386,12.0,Beauty,26.222945897966326,No,5,No
48.0,Male,61203.05641284551,13.0,Clothing,24.81392782092393,No,3,No
29.0,Male,139539.03320528648,11.0,Electronics,34.92915472603948,No,4,Yes
54.0,Female,47391.64530273641,15.0,Clothing,53.26940475216208,Yes,4,Yes
18.0,Male,147548.68513293687,6.0,Electronics,52.66998979269017,No,5,Yes
60.0,Female,131349.8390872305,12.0,Clothing,36.54402548182512,Yes,3,Yes
54.0,Male,93452.8590716721,2.0,Home Goods,17.01442099228714,No,2,No
21.0,Male,84513.637874707,14.0,Electronics,38.11966320424883,No,5,Yes
56.0,Male,,2.0,Electronics,42.10853408118886,No,4,No
66.0,Female,90659.968254544,7.0,Home Goods,50.89288340584086,No,5,Yes
35.0,Female,53775.71713685445,18.0,Electronics,24.39884388879345,No,3,Yes
64.0,Female,121448.89606422745,18.0,Beauty,36.7212246330152,Yes,4,Yes
54.0,Female,117167.77285757022,3.0,Home Goods,19.036426012818826,Yes,4,No
27.0,Female,55283.21945807287,10.0,Home Goods,16.841790117917284,No,0,No
24.0,Male,101106.458717913,16.0,Clothing,16.0012904983469,Yes,0,Yes
64.0,Male,64250.32355308574,12.0,Electronics,19.609567084262327,No,5,No
66.0,Male,124009.22593089074,7.0,Sports,52.24461701636442,No,0,No
18.0,Female,95046.27380030706,5.0,Electronics,30.992973766310943,Yes,2,Yes
47.0,Male,95178.79192464688,19.0,Electronics,27.928392943033035,No,5,No
20.0,Male,129291.393641456,11.0,Home Goods,56.48933471226764,No,0,Yes
31.0,Male,35780.23436072284,20.0,Clothing,14.162093737209515,Yes,0,No
44.0,Female,146500.16118640327,13.0,Electronics,16.025039499514364,Yes,2,No
63.0,Male,124000.4526292786,10.0,Clothing,1.57698343803995,No,3,No
60.0,Female,99682.14572428832,19.0,Beauty,22.58805861845065,No,5,No
36.0,Female,20567.22505454018,13.0,Beauty,28.83022724658136,No,0,No
42.0,Female,141860.44864462546,15.0,Sports,49.20931885083891,No,1,No
55.0,Male,45752.69225876621,3.0,Home Goods,43.179007846560026,No,1,No
19.0,Male,106658.0622760605,19.0,Sports,1.2309322383880477,Yes,5,Yes
22.0,Female,25463.207772282687,2.0,Beauty,43.64335188463694,Yes,4,Yes
61.0,Female,118945.79981561056,4.0,Electronics,19.62754665645883,No,0,No
47.0,Male,85081.15484915432,7.0,Beauty,18.001706850153127,No,0,No
65.0,Male,56305.89149907336,11.0,Home Goods,36.669872505236285,No,4,Yes
